date,open,high,low,close,volume,rsi
2020-08-24,57.5,57.93,56.43,56.759998,7379000.0,53.920670311467525
2020-08-21,55.490002,55.77,55.240002,55.709999,3419200.0,52.694004858419625
2020-08-20,56.279999,56.540001,55.970001,56.490002,2527500.0,53.73539604737873
2020-08-19,57.139999,57.349998,56.119999,56.23,3322100.0,53.43477395128841
2020-08-18,56.830002,56.869999,56.150002,56.330002,4174800.0,53.56596949760455
2020-08-17,55.939999,56.650002,55.849998,56.459999,2997600.0,53.73404148753017
2020-08-14,55.470001,55.599998,55.049999,55.189999,2893300.0,52.30115869141145
2020-08-13,56.349998,56.43,55.689999,55.799999,3490600.0,53.0748904087662
2020-08-12,56.299999,57.18,56.099998,56.740002,5462700.0,54.28773824666349
2020-08-11,55.720001,55.740002,55.099998,55.18,3948900.0,52.52324402719213
2020-08-10,55.700001,55.720001,55.060001,55.380001,2937300.0,52.77921075071768
2020-08-07,55.779999,55.860001,54.970001,55.41,3849200.0,52.81704688596931
2020-08-06,56.09,56.240002,55.52,56.209999,3532100.0,53.82546445968582
2020-08-05,56.43,56.57,55.82,55.950001,3247400.0,53.542960552115524
2020-08-04,56.080002,56.290001,55.740002,56.080002,4121300.0,53.70396245749296
2020-08-03,56.68,57.490002,56.529999,56.82,4799700.0,54.620165168439286
2020-07-31,57.82,57.950001,55.349998,55.779999,6838100.0,53.52821226267802
2020-07-30,57.119999,57.939999,56.75,57.889999,8215100.0,56.217825377416624
2020-07-29,57.049999,57.049999,56.09,56.639999,5038900.0,54.90225047948067
2020-07-28,56.880001,57.099998,56.259998,56.32,4979100.0,54.55970036280722
2020-07-27,56.16,56.630001,55.970001,56.580002,5660200.0,54.891694204717155
2020-07-24,55.310001,56.0,55.060001,55.799999,7748000.0,54.07001939352585
2020-07-23,56.75,56.84,54.810001,55.169998,8658900.0,53.39809851406842
2020-07-22,57.380001,57.889999,56.240002,56.98,9562100.0,55.69202103287058
2020-07-21,59.650002,59.650002,57.84,58.07,15351500.0,57.14069956533779
2020-07-20,62.689999,64.940002,57.650002,58.68,56346600.0,57.967678344912144
2020-07-17,57.650002,61.459999,57.630001,61.099998,24319500.0,61.42386509746914
2020-07-16,56.959999,57.43,56.049999,57.43,12358700.0,57.67324416119477
2020-07-15,56.32,58.84,55.869999,58.0,19902500.0,58.53954535067631
2020-07-14,53.5,54.099998,53.23,53.98,7199600.0,53.736578971051124
2020-07-13,53.93,54.299999,53.119999,53.240002,5639800.0,52.749127207064355
