,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,rsi
175,2021-07-30,42.880001,43.189999,42.689999,42.810001,42.117268,24753900.0,24753900.0,-0.07,-0.163,42.89667,"July 30, 21",-0.00163,61.81003777264405
176,2021-07-29,43.23,43.299999,42.619999,42.790001,42.097595,29015000.0,29015000.0,-0.44,-1.018,42.90333,"July 29, 21",-0.01018,61.762537858713394
177,2021-07-28,42.349998,43.740002,42.25,43.450001,42.363224,53822400.0,53822400.0,1.1,2.597,43.14667,"July 28, 21",0.02597,64.35098194260112
178,2021-07-27,41.82,42.200001,41.580002,42.099998,41.046989,32544100.0,32544100.0,0.28,0.67,41.96,"July 27, 21",0.0067,61.08143689164264
179,2021-07-26,41.619999,41.939999,41.389999,41.810001,40.76424,23720000.0,23720000.0,0.19,0.457,41.71333,"July 26, 21",0.00457,60.31522565540428
180,2021-07-23,41.459999,41.830002,41.419998,41.68,40.637493,21609200.0,21609200.0,0.22,0.531,41.64333,"July 23, 21",0.00531,59.96899342535358
181,2021-07-22,41.119999,41.549999,40.900002,41.470001,40.432747,18913300.0,18913300.0,0.35,0.851,41.30667,"July 22, 21",0.00851,59.40836288204589
182,2021-07-21,41.240002,41.240002,40.52,41.02,39.993999,27530200.0,27530200.0,-0.22,-0.533,40.92667,"July 21, 21",-0.00533,58.17836728859207
183,2021-07-20,40.25,41.709999,40.200001,41.049999,40.023251,48804100.0,48804100.0,0.8,1.988,40.98667,"July 20, 21",0.01988,58.293768001353484
184,2021-07-19,40.07,40.349998,39.68,40.150002,39.145763,29818400.0,29818400.0,0.08,0.2,40.06,"July 19, 21",0.002,55.71088759145179
185,2021-07-16,40.139999,40.349998,39.93,40.349998,39.340759,24270400.0,24270400.0,0.21,0.523,40.21,"July 16, 21",0.00523,56.4725225233924
186,2021-07-15,39.950001,40.189999,39.860001,40.09,39.087257,20250800.0,20250800.0,0.14,0.35,40.04667,"July 15, 21",0.0035,55.70095142967383
187,2021-07-14,39.720001,40.029999,39.66,39.950001,38.950768,15888600.0,15888600.0,0.23,0.579,39.88,"July 14, 21",0.00579,55.28266928811768
188,2021-07-13,39.77,39.799999,39.529999,39.650002,38.658272,12222000.0,12222000.0,-0.12,-0.302,39.66,"July 13, 21",-0.00302,54.37804176722145
189,2021-07-12,39.66,40.25,39.599998,39.759998,38.765514,24513000.0,24513000.0,0.1,0.252,39.87,"July 12, 21",0.00252,54.77621226964847
190,2021-07-09,39.529999,40.099998,39.459999,39.610001,38.619267,21578700.0,21578700.0,0.08,0.202,39.72333,"July 09, 21",0.00202,54.32930762190941
191,2021-07-08,39.0,39.32,38.93,39.25,38.268272,23021200.0,23021200.0,0.25,0.641,39.16667,"July 08, 21",0.00641,53.24251600206895
192,2021-07-07,39.220001,39.360001,38.970001,39.349998,38.365772,17665200.0,17665200.0,0.13,0.331,39.22667,"July 07, 21",0.00331,53.58965493848555
193,2021-07-06,39.48,39.650002,39.040001,39.290001,38.307274,18931900.0,18931900.0,-0.19,-0.481,39.32667,"July 06, 21",-0.00481,53.41105061316899
194,2021-07-02,39.459999,39.830002,39.380001,39.73,38.736267,16592700.0,16592700.0,0.27,0.684,39.64667,"July 02, 21",0.00684,54.9303298825234
195,2021-07-01,39.169998,39.630001,39.110001,39.560001,38.570518,20035900.0,20035900.0,0.39,0.996,39.43333,"July 01, 21",0.00996,54.43963167622017
196,2021-06-30,39.139999,39.27,38.82,39.16,38.180527,21248100.0,21248100.0,0.02,0.051,39.08333,"June 30, 21",0.00051,53.26635473645626
197,2021-06-29,39.130001,39.279999,38.98,39.099998,38.122021,14516600.0,14516600.0,-0.03,-0.077,39.12,"June 29, 21",-0.00077,53.0887637532006
198,2021-06-28,39.009998,39.209999,38.900002,39.119999,38.141521,19225700.0,19225700.0,0.11,0.282,39.07667,"June 28, 21",0.00282,53.15474877779627
199,2021-06-25,39.119999,39.41,38.889999,38.98,38.005024,22774300.0,22774300.0,-0.14,-0.358,39.09333,"June 25, 21",-0.00358,52.751914624147446
200,2021-06-24,39.139999,39.349998,39.080002,39.189999,38.20977,13436500.0,13436500.0,0.05,0.128,39.20667,"June 24, 21",0.00128,53.42728528218478
201,2021-06-23,39.630001,39.66,38.98,39.049999,38.073273,22025400.0,22025400.0,-0.58,-1.464,39.23,"June 23, 21",-0.01464,53.03444108603672
202,2021-06-22,39.41,39.689999,39.259998,39.610001,38.619267,15975900.0,15975900.0,0.2,0.507,39.52,"June 22, 21",0.00507,54.848023896687366
203,2021-06-21,38.880001,39.48,38.880001,39.419998,38.434017,19488100.0,19488100.0,0.54,1.389,39.26,"June 21, 21",0.01389,54.32872247654159
204,2021-06-18,39.299999,39.439999,38.700001,38.810001,37.839279,37775900.0,37775900.0,-0.49,-1.247,38.98333,"June 18, 21",-0.01247,52.614031648793066
205,2021-06-17,39.27,39.59,39.07,39.48,38.492519,19580100.0,19580100.0,0.21,0.535,39.38,"June 17, 21",0.00535,54.82983989134651
206,2021-06-16,39.619999,39.84,39.279999,39.299999,38.31702,19177500.0,19177500.0,-0.32,-0.808,39.47333,"June 16, 21",-0.00808,54.32337253213636
207,2021-06-15,39.709999,39.84,39.389999,39.59,38.59977,20206900.0,20206900.0,-0.12,-0.302,39.60667,"June 15, 21",-0.00302,55.30239905225628
208,2021-06-14,40.029999,40.07,39.380001,39.630001,38.638767,23408300.0,23408300.0,-0.4,-0.999,39.69333,"June 14, 21",-0.00999,55.43745335733509
209,2021-06-11,40.66,40.669998,39.950001,40.150002,39.145763,21386900.0,21386900.0,-0.51,-1.254,40.25667,"June 11, 21",-0.01254,57.21759037398836
210,2021-06-10,39.900002,40.720001,39.889999,40.68,39.662506,42613700.0,42613700.0,0.78,1.955,40.43,"June 10, 21",0.01955,59.11356913841159
211,2021-06-09,39.0,39.84,38.98,39.810001,38.814266,29824000.0,29824000.0,0.81,2.077,39.54333,"June 09, 21",0.02077,56.81136415557035
212,2021-06-08,39.07,39.110001,38.48,38.849998,37.878273,18880300.0,18880300.0,-0.22,-0.563,38.81333,"June 08, 21",-0.00563,54.01110877674357
213,2021-06-07,39.080002,39.599998,38.970001,38.990002,38.014778,24110700.0,24110700.0,-0.09,-0.23,39.18667,"June 07, 21",-0.0023,54.51629138049762
214,2021-06-04,39.049999,39.5,39.02,39.150002,38.170773,19375300.0,19375300.0,0.1,0.256,39.22333,"June 04, 21",0.00256,55.0934173542471
215,2021-06-03,38.759998,39.040001,38.630001,38.970001,37.995277,17376300.0,17376300.0,0.21,0.542,38.88,"June 03, 21",0.00542,54.56310224727722
216,2021-06-02,38.639999,38.93,38.540001,38.790001,37.819778,19629000.0,19629000.0,0.15,0.388,38.75333,"June 02, 21",0.00388,54.03110210716899
217,2021-06-01,38.939999,39.0,38.48,38.5,37.537033,23642400.0,23642400.0,-0.44,-1.13,38.66,"June 01, 21",-0.0113,53.16528934640441
218,2021-05-28,38.75,39.02,38.68,38.73,37.76128,16154100.0,16154100.0,-0.02,-0.052,38.81,"May 28, 21",-0.00052,53.95514396622723
219,2021-05-27,38.970001,39.18,38.599998,38.650002,37.683281,38471200.0,38471200.0,-0.32,-0.821,38.81,"May 27, 21",-0.00821,53.72078458774028
220,2021-05-26,39.290001,39.299999,38.779999,38.919998,37.946522,28036500.0,28036500.0,-0.37,-0.942,39.0,"May 26, 21",-0.00942,54.64064367104718
221,2021-05-25,39.82,39.860001,39.240002,39.330002,38.346272,25916300.0,25916300.0,-0.49,-1.231,39.47667,"May 25, 21",-0.01231,56.0694119342698
222,2021-05-24,40.080002,40.139999,39.779999,39.810001,38.814266,16922300.0,16922300.0,-0.27,-0.674,39.91,"May 24, 21",-0.00674,57.80353000460312
223,2021-05-21,40.209999,40.599998,39.91,39.950001,38.950768,21144800.0,21144800.0,-0.26,-0.647,40.15333,"May 21, 21",-0.00647,58.31908756745699
224,2021-05-20,39.73,40.25,39.720001,40.119999,39.116508,18621100.0,18621100.0,0.39,0.982,40.03,"May 20, 21",0.00982,58.94470588781496
225,2021-05-19,39.900002,39.900002,39.43,39.830002,38.833767,20209500.0,20209500.0,-0.07,-0.175,39.72,"May 19, 21",-0.00175,58.19497923607176
226,2021-05-18,40.18,40.349998,39.830002,40.049999,39.048264,15805500.0,15805500.0,-0.13,-0.324,40.07667,"May 18, 21",-0.00324,58.99592877131412
227,2021-05-17,40.07,40.400002,40.009998,40.110001,39.106762,18095000.0,18095000.0,0.04,0.1,40.17333,"May 17, 21",0.001,59.21375857926259
228,2021-05-14,40.240002,40.32,39.919998,40.02,39.019016,18041100.0,18041100.0,-0.22,-0.547,40.08667,"May 14, 21",-0.00547,58.99118161961877
229,2021-05-13,39.5,40.279999,39.5,40.099998,39.097012,25415000.0,25415000.0,0.6,1.519,39.96,"May 13, 21",0.01519,59.27294261889969
230,2021-05-12,39.439999,39.919998,39.310001,39.689999,38.697266,26208600.0,26208600.0,0.25,0.634,39.64,"May 12, 21",0.00634,58.27190101571637
231,2021-05-11,39.68,40.07,39.23,39.349998,38.365772,30568600.0,30568600.0,-0.33,-0.832,39.55,"May 11, 21",-0.00832,57.42138179926237
232,2021-05-10,39.830002,40.279999,39.779999,39.860001,38.863014,30831900.0,30831900.0,0.03,0.075,39.97333,"May 10, 21",0.00075,59.19499591899126
233,2021-05-07,39.049999,39.869999,39.049999,39.580002,38.590019,33807800.0,33807800.0,0.53,1.357,39.5,"May 07, 21",0.01357,58.5054125568823
234,2021-05-06,38.48,39.23,37.959999,39.189999,38.20977,54944900.0,54944900.0,0.71,1.845,38.79333,"May 06, 21",0.01845,57.52561121468683
235,2021-05-05,40.18,41.09,38.93,39.970001,38.590019,76627500.0,76627500.0,-0.21,-0.523,39.99667,"May 05, 21",-0.00523,60.317133621427054
236,2021-05-04,40.0,40.169998,39.43,39.950001,38.570709,52802200.0,52802200.0,-0.05,-0.125,39.85,"May 04, 21",-0.00125,60.26868592182521
237,2021-05-03,39.040001,39.84,38.959999,39.830002,38.454853,46638600.0,46638600.0,0.79,2.024,39.54333,"May 03, 21",0.02024,59.98140574332549
238,2021-04-30,38.5,38.900002,38.490002,38.650002,37.315594,28413200.0,28413200.0,0.15,0.39,38.68,"April 30, 21",0.0039,56.984091418036826
239,2021-04-29,38.990002,39.0,38.310001,38.599998,37.267315,23569400.0,23569400.0,-0.39,-1.0,38.63667,"April 29, 21",-0.01,56.84987633638198
240,2021-04-28,38.540001,38.939999,38.52,38.810001,37.47007,21963300.0,21963300.0,0.27,0.701,38.75667,"April 28, 21",0.00701,57.5894164322819
241,2021-04-27,38.509998,38.610001,38.349998,38.450001,37.122494,19061500.0,19061500.0,-0.06,-0.156,38.47,"April 27, 21",-0.00156,56.64185813127703
242,2021-04-26,38.73,38.740002,38.490002,38.68,37.344555,19773400.0,19773400.0,-0.05,-0.129,38.63667,"April 26, 21",-0.00129,57.44545247169621
243,2021-04-23,38.630001,38.830002,38.43,38.66,37.325245,24375000.0,24375000.0,0.03,0.078,38.64,"April 23, 21",0.00078,57.393941367234994
244,2021-04-22,39.48,39.5,38.52,38.639999,37.305935,33373600.0,33373600.0,-0.84,-2.128,38.88667,"April 22, 21",-0.02128,57.34333681874809
245,2021-04-21,39.139999,39.669998,39.130001,39.529999,38.165207,29365000.0,29365000.0,0.39,0.996,39.44333,"April 21, 21",0.00996,60.47563427702261
246,2021-04-20,38.75,39.240002,38.75,39.029999,37.682468,26459400.0,26459400.0,0.28,0.723,39.00667,"April 20, 21",0.00723,59.2501372536498
247,2021-04-19,38.599998,38.959999,38.330002,38.93,37.585926,30905100.0,30905100.0,0.33,0.855,38.74,"April 19, 21",0.00855,59.00098056531723
248,2021-04-16,37.869999,38.700001,37.810001,38.57,37.238354,52829500.0,52829500.0,0.7,1.848,38.36,"April 16, 21",0.01848,58.09707372747321
249,2021-04-15,37.259998,37.740002,37.259998,37.599998,36.301838,24945800.0,24945800.0,0.34,0.913,37.53333,"April 15, 21",0.00913,55.50683554279453
250,2021-04-14,37.169998,37.380001,36.959999,37.169998,35.886688,23842900.0,23842900.0,0.0,0.0,37.17,"April 14, 21",0.0,54.27902100520024
251,2021-04-13,37.41,37.650002,36.889999,37.16,35.877033,33967400.0,33967400.0,-0.25,-0.668,37.23333,"April 13, 21",-0.00668,54.250253717363925
252,2021-04-12,36.48,37.029999,36.330002,36.970001,35.693596,29944900.0,29944900.0,0.49,1.343,36.77667,"April 12, 21",0.01343,53.70780911584928
253,2021-04-09,35.900002,36.810001,35.900002,36.599998,35.336365,31686700.0,31686700.0,0.7,1.95,36.43667,"April 09, 21",0.0195,52.63605647588749
254,2021-04-08,35.959999,36.150002,35.869999,35.959999,34.718464,18129400.0,18129400.0,0.0,0.0,35.99333,"April 08, 21",0.0,50.70131803478579
255,2021-04-07,36.029999,36.240002,35.759998,35.91,34.670189,21933800.0,21933800.0,-0.12,-0.333,35.97,"April 07, 21",-0.00333,50.54665798311336
256,2021-04-06,36.259998,36.400002,36.0,36.049999,34.805355,20722900.0,20722900.0,-0.21,-0.579,36.15,"April 06, 21",-0.00579,50.98557238646079
257,2021-04-05,36.439999,36.57,36.099998,36.279999,35.027412,22096900.0,22096900.0,-0.16,-0.439,36.31667,"April 05, 21",-0.00439,51.70847212897817
258,2021-04-01,36.299999,36.450001,36.02,36.299999,35.046722,21319900.0,21319900.0,0.0,0.0,36.25667,"April 01, 21",0.0,51.77102478688549
259,2021-03-31,36.150002,36.43,36.040001,36.23,34.979141,26582700.0,26582700.0,0.08,0.221,36.23333,"March 31, 21",0.00221,51.57007582485005
260,2021-03-30,36.59,36.630001,36.02,36.110001,34.863285,26303300.0,26303300.0,-0.48,-1.312,36.25333,"March 30, 21",-0.01312,51.22868324207513
261,2021-03-29,36.029999,36.740002,35.900002,36.619999,35.355675,27004800.0,27004800.0,0.59,1.638,36.42,"March 29, 21",0.01638,52.77825701647615
262,2021-03-26,35.68,36.290001,35.639999,36.25,34.998451,27944500.0,27944500.0,0.57,1.598,36.06,"March 26, 21",0.01598,51.74039167255221
263,2021-03-25,35.650002,35.790001,35.25,35.669998,34.438477,24875300.0,24875300.0,0.02,0.056,35.57,"March 25, 21",0.00056,50.05401495921108
264,2021-03-24,35.48,35.93,35.369999,35.610001,34.38055,22883400.0,22883400.0,0.13,0.366,35.63667,"March 24, 21",0.00366,49.8764575989279
265,2021-03-23,35.82,35.93,35.32,35.360001,34.139183,27970500.0,27970500.0,-0.46,-1.284,35.53667,"March 23, 21",-0.01284,49.138099176875166
266,2021-03-22,35.48,36.009998,35.360001,36.0,34.757084,25427500.0,25427500.0,0.52,1.466,35.79,"March 22, 21",0.01466,51.02375873714164
267,2021-03-19,35.75,35.82,35.470001,35.529999,34.303307,48348900.0,48348900.0,-0.22,-0.615,35.60667,"March 19, 21",-0.00615,49.63272075444568
268,2021-03-18,35.529999,35.970001,35.52,35.77,34.535027,24729800.0,24729800.0,0.24,0.675,35.75333,"March 18, 21",0.00675,50.34833502982578
269,2021-03-17,35.830002,35.959999,35.119999,35.790001,34.554333,42540100.0,42540100.0,-0.04,-0.112,35.62333,"March 17, 21",-0.00112,50.40769210060111
270,2021-03-16,35.470001,35.860001,35.310001,35.830002,34.592957,25022400.0,25022400.0,0.36,1.015,35.66667,"March 16, 21",0.01015,50.52443595707337
271,2021-03-15,35.009998,35.43,34.959999,35.41,34.18745,21896100.0,21896100.0,0.4,1.143,35.26667,"March 15, 21",0.01143,49.316595458794005
272,2021-03-12,34.560001,34.98,34.509998,34.939999,33.733681,16342400.0,16342400.0,0.38,1.1,34.81,"March 12, 21",0.011,47.92233524752496
273,2021-03-11,35.07,35.119999,34.66,34.709999,33.51162,24557900.0,24557900.0,-0.36,-1.027,34.83,"March 11, 21",-0.01027,47.22610590135642
274,2021-03-10,34.639999,35.139999,34.52,34.93,33.724026,33501800.0,33501800.0,0.29,0.837,34.86333,"March 10, 21",0.00837,47.825459153451085
275,2021-03-09,34.540001,34.849998,34.439999,34.450001,33.260601,25167100.0,25167100.0,-0.09,-0.261,34.58,"March 09, 21",-0.00261,46.3701713408024
276,2021-03-08,34.48,34.869999,34.330002,34.349998,33.164051,24352300.0,24352300.0,-0.13,-0.377,34.51667,"March 08, 21",-0.00377,46.06300346990186
277,2021-03-05,34.290001,34.549999,33.959999,34.389999,33.202667,30589900.0,30589900.0,0.1,0.292,34.3,"March 05, 21",0.00292,46.16665642687053
278,2021-03-04,34.259998,35.09,33.84,34.200001,33.019226,45449600.0,45449600.0,-0.06,-0.175,34.37667,"March 04, 21",-0.00175,45.59680968593132
279,2021-03-03,33.509998,34.450001,33.439999,34.389999,33.202667,46020200.0,46020200.0,0.88,2.626,34.09333,"March 03, 21",0.02626,46.074774590754586
280,2021-03-02,33.68,33.889999,33.5,33.509998,32.353054,27670400.0,27670400.0,-0.17,-0.505,33.63333,"March 02, 21",-0.00505,43.38085211914088
281,2021-03-01,33.59,33.93,33.509998,33.689999,32.526833,30407800.0,30407800.0,0.1,0.298,33.71,"March 01, 21",0.00298,43.81966565063468
282,2021-02-26,33.84,33.900002,33.360001,33.490002,32.333744,41462800.0,41462800.0,-0.35,-1.034,33.58334,"February 26, 21",-0.01034,43.19398766369792
283,2021-02-25,33.82,34.110001,33.540001,33.82,32.652351,37506100.0,37506100.0,0.0,0.0,33.82333,"February 25, 21",0.0,43.98611697372472
284,2021-02-24,33.869999,34.049999,33.669998,33.75,32.584766,30686100.0,30686100.0,-0.12,-0.354,33.82333,"February 24, 21",-0.00354,43.77175877918834
285,2021-02-23,34.0,34.189999,33.68,33.91,32.739243,37624200.0,37624200.0,-0.09,-0.265,33.92667,"February 23, 21",-0.00265,44.15022344097353
286,2021-02-22,34.330002,34.369999,34.040001,34.259998,33.077152,34322500.0,34322500.0,-0.07,-0.204,34.22333,"February 22, 21",-0.00204,44.98402226541449
287,2021-02-19,34.66,34.68,34.400002,34.439999,33.250942,28145300.0,28145300.0,-0.22,-0.635,34.50667,"February 19, 21",-0.00635,45.41631274930074
288,2021-02-18,34.779999,34.880001,34.52,34.560001,33.366798,24052500.0,24052500.0,-0.22,-0.633,34.65333,"February 18, 21",-0.00633,45.70326142504682
289,2021-02-17,34.57,35.0,34.459999,34.889999,33.685406,26389400.0,26389400.0,0.32,0.926,34.78333,"February 17, 21",0.00926,46.49493638733232
290,2021-02-16,34.849998,34.860001,34.560001,34.689999,33.49231,28730300.0,28730300.0,-0.16,-0.459,34.70333,"February 16, 21",-0.00459,45.93873678997726
291,2021-02-12,34.439999,34.950001,34.360001,34.720001,33.521275,25578600.0,25578600.0,0.28,0.813,34.67667,"February 12, 21",0.00813,46.00904812116574
292,2021-02-11,34.799999,34.810001,34.279999,34.43,33.241283,30885200.0,30885200.0,-0.37,-1.063,34.50667,"February 11, 21",-0.01063,45.21474675513599
293,2021-02-10,35.0,35.080002,34.700001,34.740002,33.540592,29039900.0,29039900.0,-0.26,-0.743,34.84,"February 10, 21",-0.00743,45.922498435466125
294,2021-02-09,34.799999,35.060001,34.759998,34.970001,33.76265,30170200.0,30170200.0,0.17,0.489,34.93,"February 09, 21",0.00489,46.45116881758161
295,2021-02-08,34.959999,35.009998,34.740002,34.82,33.617825,31633900.0,31633900.0,-0.14,-0.4,34.85667,"February 08, 21",-0.004,46.054241436194914
296,2021-02-05,34.919998,35.080002,34.779999,34.919998,33.714367,31749600.0,31749600.0,0.0,0.0,34.92667,"February 05, 21",0.0,46.278351925036944
297,2021-02-04,34.810001,35.080002,34.700001,34.889999,33.685406,34284900.0,34284900.0,0.08,0.23,34.89,"February 04, 21",0.0023,46.20138481394039
298,2021-02-03,34.990002,35.290001,34.779999,34.84,33.637135,38524200.0,38524200.0,-0.15,-0.429,34.97,"February 03, 21",-0.00429,46.07519477929806
299,2021-02-02,35.759998,35.779999,34.27,34.990002,33.78196,84062400.0,84062400.0,-0.77,-2.153,35.01333,"February 02, 21",-0.02153,46.39514937091645
300,2021-02-01,35.93,36.189999,35.720001,35.799999,34.563992,40395800.0,40395800.0,-0.13,-0.362,35.90333,"February 01, 21",-0.00362,48.16512080628032
301,2021-01-29,36.880001,36.880001,35.619999,35.900002,34.660534,60251900.0,60251900.0,-0.98,-2.657,36.13333,"January 29, 21",-0.02657,48.38847355237655
302,2021-01-28,35.950001,36.330002,35.84,35.860001,34.621918,39466700.0,39466700.0,-0.09,-0.25,36.01,"January 28, 21",-0.0025,48.29448403611637
303,2021-01-27,36.990002,37.040001,36.169998,36.240002,34.612267,50561200.0,50561200.0,-0.75,-2.028,36.48333,"January 27, 21",-0.02028,49.12739077514833
304,2021-01-26,37.27,37.599998,37.16,37.310001,35.634201,27718700.0,27718700.0,0.04,0.107,37.35667,"January 26, 21",0.00107,51.58223363772695
305,2021-01-25,36.549999,37.290001,36.32,37.279999,35.605549,31728500.0,31728500.0,0.73,1.997,36.96333,"January 25, 21",0.01997,51.51566121124453
306,2021-01-22,36.32,36.830002,36.25,36.549999,34.90834,26271200.0,26271200.0,0.23,0.633,36.54333,"January 22, 21",0.00633,49.8721704534014
307,2021-01-21,36.389999,36.59,36.150002,36.48,34.84148,33829700.0,33829700.0,0.09,0.247,36.40667,"January 21, 21",0.00247,49.71198416425268
308,2021-01-20,36.790001,36.810001,36.459999,36.5,34.860584,35400100.0,35400100.0,-0.29,-0.788,36.59,"January 20, 21",-0.00788,49.756504716215545
309,2021-01-19,36.759998,37.0,36.619999,36.73,35.080254,33451300.0,33451300.0,-0.03,-0.082,36.78333,"January 19, 21",-0.00082,50.26382106625686
310,2021-01-15,36.68,36.779999,36.400002,36.700001,35.051598,34287800.0,34287800.0,0.02,0.055,36.62667,"January 15, 21",0.00055,50.19891686632833
311,2021-01-14,36.779999,36.959999,36.610001,36.75,35.099354,30272000.0,30272000.0,-0.03,-0.082,36.77333,"January 14, 21",-0.00082,50.306143340061325
312,2021-01-13,37.0,37.169998,36.639999,36.860001,35.204411,31027900.0,31027900.0,-0.14,-0.378,36.89,"January 13, 21",-0.00378,50.538896089292
313,2021-01-12,37.700001,37.790001,36.82,37.18,35.51004,47831100.0,47831100.0,-0.52,-1.379,37.26333,"January 12, 21",-0.01379,51.21442534665112
314,2021-01-11,37.220001,37.830002,37.150002,37.77,36.07354,47286900.0,47286900.0,0.55,1.478,37.58333,"January 11, 21",0.01478,52.48195426468471
315,2021-01-08,37.16,37.529999,36.900002,37.130001,35.462284,33462400.0,33462400.0,-0.03,-0.081,37.18667,"January 08, 21",-0.00081,51.19797875132761
316,2021-01-07,37.040001,37.150002,36.669998,37.060001,35.395432,27809500.0,27809500.0,0.02,0.054,36.96,"January 07, 21",0.00054,51.05622307095732
317,2021-01-06,36.830002,37.48,36.77,36.869999,35.213963,34962500.0,34962500.0,0.04,0.109,37.04,"January 06, 21",0.00109,50.67510898236834
318,2021-01-05,36.720001,37.369999,36.599998,37.189999,35.519592,29909400.0,29909400.0,0.47,1.28,37.05333,"January 05, 21",0.0128,51.33487187750909
319,2021-01-04,36.869999,36.939999,36.27,36.810001,35.156666,33565700.0,33565700.0,-0.06,-0.163,36.67333,"January 04, 21",-0.00163,50.586187156626096
320,2020-12-31,36.66,36.919998,36.290001,36.810001,35.156666,30796500.0,30796500.0,0.15,0.409,36.67333,"December 31, 20",0.00409,50.586187156626096
321,2020-12-30,37.029999,37.240002,36.700001,36.740002,35.089806,24889800.0,24889800.0,-0.29,-0.783,36.89334,"December 30, 20",-0.00783,50.45132944630837
322,2020-12-29,36.900002,37.200001,36.790001,37.049999,35.38588,23152100.0,23152100.0,0.15,0.407,37.01333,"December 29, 20",0.00407,51.05606638650909
323,2020-12-28,37.360001,37.580002,36.68,36.82,35.16621,26993700.0,26993700.0,-0.54,-1.445,37.02667,"December 28, 20",-0.01445,50.62574895731135
324,2020-12-24,37.400002,37.57,37.18,37.27,35.596001,14790100.0,14790100.0,-0.13,-0.348,37.34,"December 24, 20",-0.00348,51.49382518283687
325,2020-12-23,37.009998,37.650002,36.880001,37.439999,35.758358,36182000.0,36182000.0,0.43,1.162,37.32333,"December 23, 20",0.01162,51.82280346834289
326,2020-12-22,37.209999,37.330002,36.599998,36.740002,35.089806,33634400.0,33634400.0,-0.47,-1.263,36.89,"December 22, 20",-0.01263,50.54791385323265
327,2020-12-21,37.279999,37.400002,36.91,37.380001,35.701061,40891800.0,40891800.0,0.1,0.268,37.23,"December 21, 20",0.00268,51.77553640614974
328,2020-12-18,37.990002,38.09,37.5,37.68,35.987583,60259200.0,60259200.0,-0.31,-0.816,37.75667,"December 18, 20",-0.00816,52.35968758249914
329,2020-12-17,37.830002,38.119999,37.310001,38.029999,36.321861,52036400.0,52036400.0,0.2,0.529,37.82,"December 17, 20",0.00529,53.04392907519177
330,2020-12-16,38.18,38.470001,37.740002,37.84,36.1404,56515300.0,56515300.0,-0.34,-0.891,38.01667,"December 16, 20",-0.00891,52.71519513257053
331,2020-12-15,39.060001,39.18,38.209999,38.709999,36.971317,65712800.0,65712800.0,-0.35,-0.896,38.7,"December 15, 20",-0.00896,54.42499268787692
332,2020-12-14,41.619999,41.66,39.07,39.209999,37.44886,94809700.0,94809700.0,-2.41,-5.79,39.98,"December 14, 20",-0.0579,55.43771771496558
333,2020-12-11,41.970001,42.07,40.689999,41.119999,39.273071,60737000.0,60737000.0,-0.85,-2.025,41.29333,"December 11, 20",-0.02025,59.588655133225664
334,2020-12-10,41.82,42.220001,41.450001,41.73,39.855675,57749200.0,57749200.0,-0.09,-0.215,41.8,"December 10, 20",-0.00215,61.018623751116166
335,2020-12-09,43.07,43.080002,41.130001,41.849998,39.970284,86118500.0,86118500.0,-1.22,-2.833,42.02,"December 09, 20",-0.02833,61.30222536602104
336,2020-12-08,41.400002,42.77,41.349998,42.560001,40.648396,87039300.0,87039300.0,1.16,2.802,42.22667,"December 08, 20",0.02802,63.000076543793625
337,2020-12-07,40.66,41.400002,40.369999,41.25,39.39724,48253700.0,48253700.0,0.59,1.451,41.00667,"December 07, 20",0.01451,61.04944828010394
338,2020-12-04,39.889999,40.450001,39.889999,40.34,38.528111,35368100.0,35368100.0,0.45,1.128,40.22667,"December 04, 20",0.01128,59.59948699075382
339,2020-12-03,40.98,41.029999,39.52,40.09,38.289337,68570100.0,68570100.0,-0.89,-2.172,40.21333,"December 03, 20",-0.02172,59.19048167267756
340,2020-12-02,40.470001,41.41,40.299999,40.799999,38.967442,84347500.0,84347500.0,0.33,0.815,40.83667,"December 02, 20",0.00815,60.906612223600746
341,2020-12-01,39.400002,40.5,39.009998,39.41,37.639877,72499700.0,72499700.0,0.01,0.025,39.64,"December 01, 20",0.00025,58.6038941824804
342,2020-11-30,37.950001,38.799999,37.599998,38.310001,36.589287,65425900.0,65425900.0,0.36,0.949,38.23667,"November 30, 20",0.00949,56.62233281484684
343,2020-11-27,36.779999,37.259998,36.75,37.23,35.557796,25277000.0,25277000.0,0.45,1.223,37.08,"November 27, 20",0.01223,54.52797806032614
344,2020-11-25,36.529999,36.560001,36.240002,36.529999,34.889236,26955800.0,26955800.0,0.0,0.0,36.44333,"November 25, 20",0.0,53.08932417501568
345,2020-11-24,36.130001,36.740002,36.02,36.599998,34.956089,42485300.0,42485300.0,0.47,1.301,36.45333,"November 24, 20",0.01301,53.25443940184065
346,2020-11-23,37.029999,37.09,36.209999,36.52,34.879688,43673100.0,43673100.0,-0.51,-1.377,36.60667,"November 23, 20",-0.01377,53.09104051340282
347,2020-11-20,36.700001,37.310001,36.439999,36.700001,35.051598,60633800.0,60633800.0,0.0,0.0,36.81667,"November 20, 20",0.0,53.503434429862736
348,2020-11-19,36.599998,36.630001,35.860001,36.189999,34.564507,43261800.0,43261800.0,-0.41,-1.12,36.22667,"November 19, 20",-0.0112,52.47848044235434
